gene,n_grid,n_pathogenic_grid,n_benign_grid,protein_length,ESM-2 150M AUROC,ESM-2 650M AUROC,ESM-1b 650M AUROC,CaLM AUROC,ESM-2 150M + 650M AUROC,ESM-2 150M + 650M weight_second,ESM-2 650M + ESM-1b 650M AUROC,ESM-2 650M + ESM-1b 650M weight_second,ESM-2 650M + CaLM AUROC,ESM-2 650M + CaLM weight_second,ESM-2 150M + CaLM AUROC,ESM-2 150M + CaLM weight_second,ESM-1b 650M + CaLM AUROC,ESM-1b 650M + CaLM weight_second,650M_minus_150M,150M650M_minus_650M,650M1b_minus_650M,650MCaLM_minus_650M,1bCaLM_minus_1b,650MCaLM_minus_150M650M,650MCaLM_minus_650M1b,codon_dependency_index,delta_delta_auroc,independent_calm_minus_650m,inverse_variance_weight,n_bayes,n_pathogenic_bayes,n_benign_bayes,optimizer,esm2_calm_weight,esm2_calm_auc,esm2_150m_650m_weight_second,esm2_150m_650m_auc,esm1b_calm_weight,esm1b_calm_auc,esm2_650m_auc,esm1b_650m_auc,calm_auc,esm2_cross_modal_gain,esm2_cross_modal_advantage,esm2_gain_over_protein,esm1b_gain_over_protein,esm2_independent_calm_signal,esm1b_independent_calm_signal,n_objective_evals,esm2_calm_weight_bayes_minus_grid,cross_modal_gain_bayes_minus_grid,cross_modal_advantage_bayes_minus_grid
SLC40A1,23,13,10,571,0.7692307692307692,0.9,0.9384615384615383,0.7769230769230769,0.9,0.66,0.9384615384615383,0.99,0.9153846153846154,0.66,0.8076923076923077,0.81,0.9384615384615383,0.0,0.1307692307692308,0.0,0.0384615384615384,0.0153846153846153,0.0,0.0153846153846153,-0.0230769230769231,0.66,0.0153846153846153,-0.123076923076923,5.652173913043479,23,13,10,bayes,0.6880000000000001,0.9153846153846154,1.0,0.9,0.0,0.9384615384615385,0.9,0.9384615384615385,0.7769230769230769,0.01538461538461533,0.01538461538461533,0.01538461538461533,0.0,-0.12307692307692308,-0.16153846153846152,90,0.028000000000000025,2.949029909160572e-17,2.949029909160572e-17
SLC4A1,27,19,8,911,0.8355263157894737,0.881578947368421,0.986842105263158,0.9144736842105264,0.881578947368421,0.53,0.986842105263158,1.0,0.9210526315789472,0.96,0.9210526315789472,0.95,0.986842105263158,0.0,0.0460526315789473,0.0,0.1052631578947368,0.0394736842105263,0.0,0.0394736842105263,-0.0657894736842105,0.96,0.0394736842105263,0.0328947368421053,5.62962962962963,27,19,8,bayes,0.964,0.9210526315789473,1.0,0.881578947368421,0.0,0.9868421052631579,0.881578947368421,0.9868421052631579,0.9144736842105263,0.03947368421052633,0.03947368421052633,0.03947368421052633,0.0,0.03289473684210531,-0.07236842105263153,90,0.0040000000000000036,2.7755575615628914e-17,2.7755575615628914e-17
SLC4A11,29,18,11,875,0.9595959595959596,0.9797979797979796,0.9191919191919192,0.7676767676767677,0.9797979797979798,0.68,0.9797979797979796,0.0,0.9797979797979796,0.0,0.9595959595959596,0.0,0.9444444444444444,0.33,0.0202020202020201,1.1102230246251563e-16,0.0,0.0,0.0252525252525253,-1.1102230246251563e-16,0.0,0.0,-1.1102230246251563e-16,-0.2121212121212119,6.827586206896552,29,18,11,bayes,0.0,0.9797979797979797,0.6940000000000001,0.9797979797979798,0.5,0.9444444444444444,0.9797979797979797,0.9191919191919191,0.7676767676767677,0.0,-1.1102230246251565e-16,0.0,0.025252525252525304,-0.21212121212121193,-0.15151515151515138,90,0.0,0.0,-2.465190328815662e-32
SLC52A3,11,6,5,469,0.9666666666666668,1.0,1.0,0.9666666666666668,1.0,0.02,1.0,0.0,1.0,0.0,1.0,0.02,1.0,0.0,0.0333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0333333333333332,2.727272727272727,11,6,5,bayes,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.9666666666666668,0.0,0.0,0.0,0.0,-0.033333333333333215,-0.033333333333333215,90,0.0,0.0,0.0
SLC6A1,107,53,54,599,0.7931516422082461,0.8081761006289309,0.8986722571628233,0.8403214535290008,0.8088749126484975,0.53,0.8986722571628233,1.0,0.8525506638714186,0.79,0.8522012578616353,0.76,0.902166317260657,0.28,0.0150244584206847,0.0006988120195666,0.0904961565338924,0.0443745632424877,0.0034940600978337,0.0436757512229211,-0.0461215932914046,0.79,0.0436757512229211,0.0321453529000699,26.747663551401867,107,53,54,bayes,0.8170000000000001,0.8525506638714185,0.523,0.8088749126484975,0.28500000000000003,0.902166317260657,0.8081761006289309,0.8986722571628233,0.8403214535290008,0.044374563242487675,0.043675751222921,0.044374563242487675,0.0034940600978337066,0.03214535290006992,-0.0583508036338225,90,0.027000000000000024,-2.7755575615628914e-17,-9.71445146547012e-17
SLC6A19,15,6,9,634,1.0,0.9629629629629628,0.9629629629629628,0.9814814814814814,1.0,0.0,0.9814814814814814,0.03,1.0,0.43,1.0,0.0,0.9814814814814814,0.41,-0.037037037037037,0.037037037037037,0.0185185185185184,0.037037037037037,0.0185185185185184,0.0,0.0185185185185186,0.43,0.0,0.0185185185185184,3.6,15,6,9,bayes,0.5,1.0,0.0,1.0,1.0,0.9814814814814814,0.9629629629629629,0.9629629629629629,0.9814814814814814,0.03703703703703709,0.0,0.03703703703703709,0.01851851851851849,0.01851851851851849,0.01851851851851849,90,0.07,9.020562075079397e-17,0.0
SLC6A5,30,7,23,797,0.968944099378882,0.9751552795031057,0.9751552795031057,0.9627329192546584,0.9875776397515528,0.31,0.9875776397515528,0.7000000000000001,0.9875776397515528,0.17,0.9813664596273292,0.55,0.9875776397515528,0.23,0.0062111801242236,0.0124223602484471,0.0124223602484472,0.0124223602484471,0.0124223602484472,0.0,-1.1102230246251563e-16,0.17,0.0,-0.0124223602484472,5.366666666666666,30,7,23,bayes,0.182,0.9875776397515528,0.5,0.9875776397515528,0.248,0.9875776397515528,0.9751552795031057,0.9751552795031055,0.9627329192546584,0.012422360248447117,0.0,0.012422360248447117,0.012422360248447228,-0.012422360248447228,-0.012422360248447117,90,0.011999999999999983,1.734723475976807e-17,0.0
SLC6A8,67,31,36,635,0.9318996415770608,0.9417562724014336,0.9793906810035842,0.9605734767025088,0.9551971326164874,0.42,0.9874551971326164,0.63,0.9686379928315412,0.5700000000000001,0.9722222222222224,0.65,0.9919354838709676,0.49,0.0098566308243728,0.0134408602150537,0.0456989247311827,0.0268817204301075,0.0125448028673835,0.0134408602150537,-0.0188172043010752,0.5700000000000001,0.0134408602150537,0.0188172043010752,16.65671641791045,67,31,36,bayes,0.77,0.9686379928315412,0.43,0.9551971326164874,0.5,0.9910394265232976,0.9417562724014337,0.9793906810035842,0.9605734767025089,0.026881720430107503,0.013440860215053752,0.026881720430107503,0.0116487455197134,0.018817204301075252,-0.018817204301075252,90,0.19999999999999996,3.469446951953614e-18,5.204170427930421e-17
SLC9A6,19,6,13,679,0.935897435897436,0.935897435897436,0.8333333333333333,0.8076923076923077,0.935897435897436,0.0,0.9615384615384616,0.07,0.935897435897436,0.0,0.935897435897436,0.0,0.8846153846153846,0.48,0.0,0.0,0.0256410256410255,0.0,0.0512820512820513,0.0,-0.0256410256410255,0.0,0.0,-0.1282051282051282,4.105263157894737,19,6,13,bayes,0.0,0.9358974358974359,0.0,0.9358974358974359,0.5,0.8846153846153846,0.9358974358974359,0.8333333333333333,0.8076923076923077,0.0,0.0,0.0,0.05128205128205132,-0.1282051282051282,-0.02564102564102555,90,0.0,0.0,0.0
SLCO2A1,16,6,10,643,1.0,1.0,1.0,0.9666666666666668,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0333333333333332,3.75,16,6,10,bayes,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.9666666666666668,0.0,0.0,0.0,0.0,-0.033333333333333215,-0.033333333333333215,90,0.0,0.0,0.0
SMARCAL1,22,9,13,954,0.9572649572649572,1.0,1.0,0.982905982905983,1.0,0.5700000000000001,1.0,0.0,1.0,0.0,0.982905982905983,0.37,1.0,0.0,0.0427350427350426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.017094017094017,5.318181818181818,22,9,13,bayes,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.982905982905983,0.0,0.0,0.0,0.0,-0.017094017094017033,-0.017094017094017033,90,0.0,0.0,0.0
SMPD1,103,97,6,631,0.950171821305842,0.9484536082474226,0.943298969072165,0.7800687285223367,0.9690721649484536,0.67,0.9587628865979382,0.23,0.963917525773196,0.22,0.9553264604810996,0.08,0.9518900343642612,0.19,-0.0017182130584192,0.0206185567010309,0.0103092783505155,0.0154639175257732,0.0085910652920961,-0.0051546391752577,0.0051546391752577,0.22,-0.0051546391752577,-0.1683848797250859,5.650485436893204,103,97,6,bayes,0.228,0.9639175257731959,0.733,0.9690721649484536,0.193,0.9518900343642612,0.9484536082474226,0.943298969072165,0.7800687285223367,0.015463917525773252,-0.005154639175257714,0.015463917525773252,0.00859106529209619,-0.16838487972508598,-0.16323024054982838,90,0.008000000000000007,5.204170427930421e-17,-1.3877787807814457e-17
SNAP25,25,17,8,206,0.8823529411764706,0.9485294117647058,0.9117647058823528,0.9191176470588236,0.9485294117647058,0.99,0.9558823529411764,0.16,1.0,0.14,0.9558823529411764,0.55,0.9779411764705882,0.49,0.0661764705882352,0.0,0.0073529411764705,0.0514705882352941,0.0661764705882352,0.0514705882352941,0.0441176470588235,0.14,0.0514705882352941,-0.0294117647058823,5.44,25,17,8,bayes,0.194,1.0,1.0,0.9485294117647058,0.5,0.9779411764705882,0.9485294117647058,0.9117647058823529,0.9191176470588235,0.05147058823529416,0.05147058823529416,0.05147058823529416,0.06617647058823528,-0.02941176470588236,0.007352941176470562,90,0.05399999999999999,5.551115123125783e-17,5.551115123125783e-17
SOX10,34,19,15,466,0.9473684210526316,0.9649122807017544,0.9894736842105264,0.9824561403508772,0.9649122807017544,0.66,1.0,0.6900000000000001,0.9894736842105264,0.66,0.9929824561403509,0.52,0.9964912280701754,0.15,0.0175438596491227,0.0,0.0350877192982456,0.0245614035087718,0.0070175438596491,0.0245614035087718,-0.0105263157894737,0.66,0.0245614035087718,0.0175438596491228,8.382352941176471,34,19,15,bayes,0.792,0.9894736842105263,1.0,0.9649122807017544,0.323,0.9964912280701754,0.9649122807017544,0.9894736842105263,0.9824561403508772,0.024561403508771895,0.024561403508771895,0.024561403508771895,0.007017543859649145,0.01754385964912286,-0.007017543859649034,90,0.132,9.367506770274758e-17,9.367506770274758e-17
SOX11,63,44,19,441,0.9521531100478468,0.9521531100478468,0.9820574162679426,0.9413875598086124,0.9557416267942584,0.7000000000000001,0.9832535885167464,0.43,0.9545454545454544,0.09,0.9569377990430622,0.18,0.9832535885167464,0.11,0.0,0.0035885167464114,0.0311004784688995,0.0023923444976076,0.0011961722488037,-0.0011961722488038,-0.0287081339712919,0.09,-0.0011961722488038,-0.0107655502392345,13.26984126984127,63,44,19,bayes,0.108,0.9533492822966507,0.72,0.9557416267942583,0.189,0.9832535885167464,0.9521531100478469,0.9820574162679426,0.9413875598086123,0.0011961722488038617,-0.0023923444976076125,0.0011961722488038617,0.0011961722488037507,-0.010765550239234534,-0.0406698564593303,90,0.018000000000000002,-0.0011961722488037381,-0.0011961722488038125
SOX2,19,10,9,317,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7368421052631575,19,10,9,bayes,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90,0.0,0.0,0.0
SOX5,28,16,12,763,0.9166666666666666,0.8489583333333333,0.90625,0.9635416666666669,0.9270833333333334,0.32,0.9166666666666669,0.68,0.9635416666666669,0.9,0.9739583333333334,0.64,0.9635416666666669,1.0,-0.0677083333333333,0.0781250000000001,0.0677083333333334,0.1145833333333334,0.0572916666666667,0.0364583333333333,0.046875,0.9,0.0364583333333333,0.1145833333333334,6.857142857142857,28,16,12,bayes,1.0,0.9635416666666667,0.356,0.9270833333333334,1.0,0.9635416666666667,0.8489583333333333,0.90625,0.9635416666666667,0.11458333333333348,0.03645833333333337,0.11458333333333348,0.05729166666666674,0.11458333333333348,0.05729166666666674,90,0.09999999999999998,8.326672684688674e-17,6.938893903907228e-17
SOX6,21,7,14,828,0.5408163265306123,0.5816326530612244,0.7040816326530611,0.5816326530612245,0.6020408163265306,0.46,0.7244897959183673,0.56,0.5816326530612245,0.42,0.5816326530612245,0.84,0.7244897959183673,0.2,0.040816326530612,0.0204081632653062,0.1428571428571429,1.1102230246251563e-16,0.0204081632653061,-0.0204081632653061,-0.1428571428571428,0.42,-0.0204081632653061,1.1102230246251563e-16,4.666666666666667,21,7,14,bayes,1.0,0.5816326530612245,0.458,0.6020408163265306,0.5,0.7142857142857143,0.5816326530612244,0.7040816326530611,0.5816326530612245,1.1102230246251565e-16,-0.020408163265306145,1.1102230246251565e-16,0.010204081632653184,1.1102230246251565e-16,-0.12244897959183665,90,0.5800000000000001,2.465190328815662e-32,-4.5102810375396984e-17
SOX9,49,30,19,509,0.9070175438596492,0.8982456140350876,0.8631578947368421,0.9982456140350878,0.912280701754386,0.12,0.968421052631579,0.3,0.9982456140350878,0.8,0.9982456140350878,0.81,0.9982456140350878,0.72,-0.0087719298245615,0.0140350877192984,0.0701754385964913,0.1000000000000002,0.1350877192982457,0.0859649122807018,0.0298245614035088,0.8,0.0859649122807018,0.1000000000000002,11.63265306122449,49,30,19,bayes,1.0,0.9982456140350878,0.222,0.912280701754386,1.0,0.9982456140350878,0.8982456140350876,0.8631578947368421,0.9982456140350878,0.1000000000000002,0.0859649122807018,0.1000000000000002,0.1350877192982457,0.1000000000000002,0.1350877192982457,90,0.19999999999999996,0.0,0.0
SPAST,137,123,14,616,0.8722415795586528,0.8960511033681765,0.9901277584204412,0.93205574912892,0.8977932636469222,0.8,0.9901277584204412,0.95,0.9372822299651568,0.86,0.9349593495934958,0.94,0.9907084785133564,0.11,0.0238095238095237,0.0017421602787457,0.0940766550522648,0.0412311265969803,0.0005807200929152,0.0394889663182346,-0.0528455284552844,0.86,0.0394889663182346,0.0360046457607433,12.569343065693433,137,123,14,bayes,0.86,0.9372822299651569,0.8130000000000001,0.8977932636469222,0.134,0.9907084785133565,0.8960511033681765,0.9901277584204413,0.9320557491289199,0.04123112659698036,0.03948896631823462,0.04123112659698036,0.0005807200929152101,0.03600464576074336,-0.058072009291521454,90,0.0,6.245004513516506e-17,2.0816681711721685e-17
SPG7,24,16,8,795,0.8984375,0.921875,0.984375,0.984375,0.921875,0.73,0.9921875,0.35,0.984375,0.9,0.984375,0.99,1.0,0.48,0.0234375,0.0,0.0703125,0.0625,0.015625,0.0625,-0.0078125,0.9,0.0625,0.0625,5.333333333333333,24,16,8,bayes,1.0,0.984375,1.0,0.921875,0.5,1.0,0.921875,0.984375,0.984375,0.0625,0.0625,0.0625,0.015625,0.0625,0.0,90,0.09999999999999998,0.0,0.0
SRD5A2,39,31,8,254,0.9193548387096774,0.8508064516129032,0.939516129032258,0.8669354838709677,0.9274193548387096,0.08,0.939516129032258,0.89,0.9032258064516128,0.76,0.935483870967742,0.54,0.9516129032258064,0.47,-0.0685483870967741,0.0766129032258065,0.0887096774193547,0.0524193548387096,0.0120967741935484,-0.0241935483870968,-0.0362903225806451,0.76,-0.0241935483870968,0.0161290322580645,6.358974358974359,39,31,8,bayes,0.811,0.9032258064516129,0.10200000000000001,0.9274193548387097,0.465,0.9516129032258065,0.8508064516129032,0.939516129032258,0.8669354838709677,0.05241935483870963,-0.024193548387096864,0.05241935483870963,0.012096774193548487,0.016129032258064502,-0.07258064516129026,90,0.051000000000000045,2.7755575615628914e-17,-6.245004513516506e-17
STAT3,84,61,23,770,0.8410548823948681,0.880256593014968,0.8845331432644333,0.6935138987883107,0.8916607270135424,0.63,0.9059158945117606,0.53,0.8902352102637205,0.35,0.8524590163934426,0.21,0.9037776193870276,0.47,0.0392017106200998,0.0114041339985744,0.0256593014967926,0.0099786172487525,0.0192444761225943,-0.0014255167498218,-0.01568068424804,0.35,-0.0014255167498218,-0.1867426942266572,16.702380952380953,84,61,23,bayes,0.368,0.8909479686386315,0.388,0.8916607270135424,0.47000000000000003,0.9037776193870277,0.880256593014968,0.8845331432644333,0.6935138987883107,0.010691375623663513,-0.0007127583749109156,0.010691375623663513,0.01924447612259439,-0.18674269422665724,-0.19101924447612262,90,0.018000000000000016,0.0007127583749110128,0.0007127583749108844
STIM1,23,13,10,716,0.9076923076923076,0.9769230769230768,0.9846153846153848,0.776923076923077,0.9769230769230768,0.6900000000000001,1.0,0.19,0.9923076923076924,0.25,0.9230769230769232,0.27,0.9923076923076924,0.49,0.0692307692307692,0.0,0.0230769230769231,0.0153846153846154,0.0076923076923076,0.0153846153846154,-0.0076923076923076,0.25,0.0153846153846154,-0.1999999999999998,5.652173913043479,23,13,10,bayes,0.5,0.9923076923076923,1.0,0.9769230769230769,0.5,0.9923076923076923,0.9769230769230769,0.9846153846153847,0.776923076923077,0.015384615384615441,0.015384615384615441,0.015384615384615441,0.007692307692307665,-0.19999999999999984,-0.20769230769230762,90,0.25,4.163336342344337e-17,4.163336342344337e-17
STING1,17,5,12,379,0.3333333333333333,0.35,0.2666666666666667,0.5,0.3833333333333333,0.5,0.3666666666666667,0.19,0.5,0.94,0.5,0.94,0.5,0.94,0.0166666666666667,0.0333333333333333,0.0166666666666666,0.1499999999999999,0.2333333333333332,0.1166666666666666,0.1333333333333333,0.94,0.1166666666666666,0.1499999999999999,3.5294117647058822,17,5,12,bayes,1.0,0.5,0.5,0.38333333333333336,1.0,0.5,0.35000000000000003,0.2666666666666667,0.5,0.14999999999999997,0.11666666666666664,0.14999999999999997,0.23333333333333328,0.14999999999999997,0.23333333333333328,90,0.06000000000000005,5.551115123125783e-17,4.163336342344337e-17
STK11,33,28,5,433,1.0,0.9928571428571428,0.9642857142857144,1.0,1.0,0.0,0.9928571428571428,0.0,1.0,0.27,1.0,0.0,1.0,0.52,-0.0071428571428571,0.0071428571428571,0.0,0.0071428571428571,0.0357142857142857,0.0,0.0071428571428571,0.27,0.0,0.0071428571428571,4.242424242424242,33,28,5,bayes,1.0,1.0,0.0,1.0,1.0,1.0,0.9928571428571429,0.9642857142857143,1.0,0.0071428571428571175,0.0,0.0071428571428571175,0.0357142857142857,0.0071428571428571175,0.0357142857142857,90,0.73,1.734723475976807e-17,0.0
STRA6,14,6,8,667,0.8541666666666667,1.0,0.9583333333333334,0.4583333333333333,1.0,0.32,1.0,0.0,1.0,0.0,0.8541666666666667,0.0,0.9583333333333334,0.0,0.1458333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5416666666666667,3.4285714285714284,14,6,8,bayes,0.0,1.0,1.0,1.0,0.0,0.9583333333333334,1.0,0.9583333333333334,0.4583333333333333,0.0,0.0,0.0,0.0,-0.5416666666666667,-0.5,90,0.0,0.0,0.0
STS,16,6,10,578,0.8333333333333333,0.9166666666666666,0.95,0.7,0.9333333333333332,0.62,0.9666666666666668,0.41,0.9333333333333332,0.22,0.85,0.04,0.95,0.0,0.0833333333333333,0.0166666666666667,0.0500000000000001,0.0166666666666667,0.0,0.0,-0.0333333333333334,0.22,0.0,-0.2166666666666666,3.75,16,6,10,bayes,0.251,0.9333333333333333,0.8220000000000001,0.9333333333333333,0.0,0.9500000000000001,0.9166666666666666,0.9500000000000001,0.7,0.01666666666666672,0.0,0.01666666666666672,0.0,-0.21666666666666667,-0.2500000000000001,90,0.031,1.734723475976807e-17,0.0
STXBP1,127,83,44,594,0.8852683461117197,0.9164841182913472,0.871303395399781,0.8658269441401972,0.9208652792990144,0.8,0.9211391018619934,0.38,0.9167579408543264,0.07,0.892935377875137,0.2,0.8921139101861993,0.43,0.0312157721796275,0.004381161007667,0.0046549835706461,0.000273822562979,0.0208105147864183,-0.004107338444688,-0.0043811610076671,0.07,-0.004107338444688,-0.05065717415115,28.755905511811022,127,83,44,bayes,0.0,0.9164841182913472,0.809,0.920591456736035,0.424,0.8921139101861993,0.9164841182913472,0.871303395399781,0.8658269441401972,0.0,-0.0041073384446878025,0.0,0.020810514786418377,-0.05065717415115001,-0.005476451259583737,90,-0.07,-0.000273822562979,1.97758476261356e-16
SUCLA2,12,5,7,463,0.9428571428571428,0.9714285714285716,0.9714285714285716,0.8857142857142857,0.9714285714285716,0.09,1.0,0.14,0.9714285714285716,0.0,0.9714285714285716,0.07,0.9714285714285716,0.0,0.0285714285714286,0.0,0.0285714285714284,0.0,0.0,0.0,-0.0285714285714284,0.0,0.0,-0.0857142857142858,2.9166666666666665,12,5,7,bayes,0.0,0.9714285714285715,1.0,0.9714285714285715,0.0,0.9714285714285715,0.9714285714285715,0.9714285714285715,0.8857142857142857,0.0,0.0,0.0,0.0,-0.08571428571428585,-0.08571428571428585,90,0.0,0.0,0.0
SUMF1,24,17,7,374,0.9663865546218487,1.0,1.0,0.3949579831932773,1.0,0.17,1.0,0.0,1.0,0.0,0.9663865546218487,0.0,1.0,0.0,0.0336134453781512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.6050420168067228,4.958333333333333,24,17,7,bayes,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3949579831932773,0.0,0.0,0.0,0.0,-0.6050420168067228,-0.6050420168067228,90,0.0,0.0,0.0
TAOK1,15,9,6,1001,0.9814814814814816,1.0,0.9444444444444444,1.0,1.0,0.81,1.0,0.0,1.0,0.0,1.0,0.61,1.0,0.3,0.0185185185185184,0.0,0.0,0.0,0.0555555555555555,0.0,0.0,0.0,0.0,0.0,3.6,15,9,6,bayes,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9444444444444444,1.0,0.0,0.0,0.0,0.05555555555555558,0.0,0.05555555555555558,90,0.0,0.0,0.0
TBR1,27,14,13,682,0.8901098901098901,0.934065934065934,1.0,0.956043956043956,0.934065934065934,0.58,1.0,0.7000000000000001,0.956043956043956,0.79,0.956043956043956,0.5,1.0,0.0,0.043956043956044,0.0,0.0659340659340659,0.021978021978022,0.0,0.021978021978022,-0.0439560439560439,0.79,0.021978021978022,0.021978021978022,6.7407407407407405,27,14,13,bayes,1.0,0.9560439560439561,1.0,0.9340659340659341,0.0,1.0,0.9340659340659341,1.0,0.9560439560439561,0.02197802197802201,0.02197802197802201,0.02197802197802201,0.0,0.02197802197802201,-0.04395604395604391,90,0.20999999999999996,1.0408340855860843e-17,1.0408340855860843e-17
TBX4,21,8,13,546,0.971153846153846,0.9615384615384616,0.9423076923076924,0.971153846153846,0.971153846153846,0.0,0.9615384615384616,0.0,0.971153846153846,0.16,0.9807692307692308,0.26,0.971153846153846,0.6,-0.0096153846153844,0.0096153846153844,0.0,0.0096153846153844,0.0288461538461537,0.0,0.0096153846153844,0.16,0.0,0.0096153846153844,4.9523809523809526,21,8,13,bayes,1.0,0.971153846153846,0.0,0.971153846153846,1.0,0.971153846153846,0.9615384615384616,0.9423076923076923,0.971153846153846,0.00961538461538447,0.0,0.00961538461538447,0.028846153846153744,0.00961538461538447,0.028846153846153744,90,0.84,6.938893903907228e-17,0.0
TBX5,33,19,14,518,0.9060150375939848,0.9060150375939848,0.9360902255639098,0.9360902255639098,0.9135338345864662,0.08,0.962406015037594,0.61,0.9360902255639098,0.75,0.9586466165413534,0.32,0.9661654135338346,0.29,0.0,0.0075187969924812,0.0563909774436089,0.0300751879699248,0.0300751879699248,0.0225563909774435,-0.0263157894736841,0.75,0.0225563909774435,0.0300751879699248,8.06060606060606,33,19,14,bayes,1.0,0.9360902255639098,0.10200000000000001,0.9097744360902256,0.294,0.9661654135338346,0.9060150375939849,0.9360902255639098,0.9360902255639098,0.03007518796992481,0.02631578947368418,0.03007518796992481,0.03007518796992481,0.03007518796992481,0.0,90,0.25,1.0408340855860843e-17,0.003759398496240681
TCF4,84,40,44,671,0.8994318181818183,0.93125,0.9085227272727272,0.9096590909090908,0.9318181818181818,0.94,0.9414772727272728,0.21,0.9352272727272728,0.38,0.9204545454545454,0.75,0.9522727272727272,0.73,0.0318181818181817,0.0005681818181817,0.0102272727272727,0.0039772727272726,0.0437499999999999,0.0034090909090909,-0.00625,0.38,0.0034090909090909,-0.0215909090909091,20.952380952380956,84,40,44,bayes,0.316,0.9346590909090909,0.9400000000000001,0.9318181818181818,0.741,0.9522727272727273,0.93125,0.9085227272727273,0.9096590909090909,0.003409090909090917,0.0028409090909091717,0.003409090909090917,0.043749999999999956,-0.021590909090909105,0.001136363636363602,90,-0.064,-0.0005681818181816831,-0.0005681818181817282
