gene,model,fold,raw_calm_weight,training_sd_plm,training_sd_calm,standardized_equivalent_calm_weight
STING1,ESM-1b 650M + CaLM,1,0.94,0.9205163237512631,1.1491176213819028,0.9513555536892704
STING1,ESM-1b 650M + CaLM,2,0.3,1.1670760419074466,0.9350600156495499,0.2556039702879146
STING1,ESM-1b 650M + CaLM,3,0.47,0.9179445293770246,1.0134931517539436,0.49471942977101796
STING1,ESM-1b 650M + CaLM,4,0.47,1.058543462124341,0.8880460007786198,0.42659188623956246
STING1,ESM-1b 650M + CaLM,5,0.94,1.1321547175967905,1.040874572486345,0.9350798553174751
STK11,ESM-2 650M + CaLM,1,0.27,2.564037080959245,2.1659252868167993,0.23805766878052625
STK11,ESM-2 650M + CaLM,2,0.27,2.9273113759240603,2.595723747712036,0.24696937078901995
STK11,ESM-2 650M + CaLM,3,0.0,2.8294262899848936,2.5788949062417075,0.0
STK11,ESM-2 650M + CaLM,4,0.0,3.031307795940535,2.5067062708923484,0.0
STK11,ESM-2 650M + CaLM,5,0.27,2.793321347972141,2.644763584485694,0.2593648769300687
STK11,ESM-1b 650M + CaLM,1,0.4,3.6458617815774232,2.28799788653968,0.29496708324975435
STK11,ESM-1b 650M + CaLM,2,0.0,4.105397966524259,2.555665955570685,0.0
STK11,ESM-1b 650M + CaLM,3,0.52,3.6261848362204443,2.562882181002088,0.4336422890019095
STK11,ESM-1b 650M + CaLM,4,0.52,3.8615224347410715,2.5119702139458195,0.4133942016173419
STK11,ESM-1b 650M + CaLM,5,0.52,3.681816605698764,2.590491691848695,0.4325349901916933
STRA6,ESM-2 650M + CaLM,1,0.0,3.4765978088617926,1.3558114716850005,0.0
STRA6,ESM-2 650M + CaLM,2,0.0,3.4796627383754912,1.4439908754841657,0.0
STRA6,ESM-2 650M + CaLM,3,0.0,3.0996857879827497,1.2288315781734012,0.0
STRA6,ESM-2 650M + CaLM,4,0.0,2.8684634952078993,1.4728109686584063,0.0
STRA6,ESM-2 650M + CaLM,5,0.0,3.4574260683523566,1.4494597076616995,0.0
STRA6,ESM-1b 650M + CaLM,1,0.0,3.7755355678766187,1.5173228965338328,0.0
STRA6,ESM-1b 650M + CaLM,2,0.0,3.7459061045475113,1.3116802250970545,0.0
STRA6,ESM-1b 650M + CaLM,3,0.0,3.209515194738272,1.3789487232207815,0.0
STRA6,ESM-1b 650M + CaLM,4,0.0,3.7000153268304965,1.2521883693038596,0.0
STRA6,ESM-1b 650M + CaLM,5,0.0,3.5232328269561735,1.5013100068092358,0.0
STS,ESM-2 650M + CaLM,1,0.22,3.8246666591197096,1.8653586160411164,0.12092662991167126
STS,ESM-2 650M + CaLM,2,0.22,3.658195590532566,2.6146349907047766,0.16777041396768694
STS,ESM-2 650M + CaLM,3,0.0,3.7024955909503006,2.5483112248599737,0.0
STS,ESM-2 650M + CaLM,4,0.0,3.7996746918682978,2.665144446085684,0.0
STS,ESM-2 650M + CaLM,5,0.22,3.415074112257538,2.505468831533692,0.17144940527255248
STS,ESM-1b 650M + CaLM,1,0.0,4.6138683255538515,2.6177205122037575,0.0
STS,ESM-1b 650M + CaLM,2,0.0,5.030347221379901,1.8321077722694967,0.0
STS,ESM-1b 650M + CaLM,3,0.0,4.297186998073164,2.6349677235402704,0.0
STS,ESM-1b 650M + CaLM,4,0.0,5.119238723461289,2.59023006543351,0.0
STS,ESM-1b 650M + CaLM,5,0.0,4.30777981809302,2.5459256427814134,0.0
STXBP1,ESM-2 650M + CaLM,1,0.0,3.788132508031974,3.2127784364659795,0.0
STXBP1,ESM-2 650M + CaLM,2,0.07,3.891418944065239,3.285991489581126,0.05976021623603536
STXBP1,ESM-2 650M + CaLM,3,0.0,3.7618314693360095,3.166955785306479,0.0
STXBP1,ESM-2 650M + CaLM,4,0.0,3.6117383636834233,3.2087286123025343,0.0
STXBP1,ESM-2 650M + CaLM,5,0.21,3.807221797162877,3.1676557528770375,0.18111175548374372
STXBP1,ESM-1b 650M + CaLM,1,0.32,3.2640996690994926,3.27800219206694,0.3209255450911969
STXBP1,ESM-1b 650M + CaLM,2,0.46,3.312295245635784,3.1261735704287874,0.44567176338874376
STXBP1,ESM-1b 650M + CaLM,3,0.76,3.3756005260818385,3.187977091925621,0.7494146479129087
STXBP1,ESM-1b 650M + CaLM,4,0.43,3.364951493674528,3.154212367112441,0.41422513856623716
STXBP1,ESM-1b 650M + CaLM,5,0.42,3.4236861937449397,3.2923750677198034,0.41050406620263574
SUCLA2,ESM-2 650M + CaLM,1,0.0,4.737687300812902,4.301321967725011,0.0
SUCLA2,ESM-2 650M + CaLM,2,0.0,4.624073407784944,4.227100540478034,0.0
SUCLA2,ESM-2 650M + CaLM,3,0.0,4.4273863326823335,3.4693838693600587,0.0
SUCLA2,ESM-2 650M + CaLM,4,0.0,4.359332706107471,3.591911522766274,0.0
SUCLA2,ESM-2 650M + CaLM,5,0.0,3.5005757222992564,3.7543769765376815,0.0
SUCLA2,ESM-1b 650M + CaLM,1,0.0,4.782735434311038,3.036858553462578,0.0
SUCLA2,ESM-1b 650M + CaLM,2,0.0,5.560066680025182,4.021405807882202,0.0
SUCLA2,ESM-1b 650M + CaLM,3,0.0,4.981287736371877,4.187167120207155,0.0
SUCLA2,ESM-1b 650M + CaLM,4,0.0,5.5002893239817565,4.0954856646133635,0.0
SUCLA2,ESM-1b 650M + CaLM,5,0.0,4.9441398899595566,3.9013092662817264,0.0
SUMF1,ESM-2 650M + CaLM,1,0.0,2.7767707962821766,1.6562941801985345,0.0
SUMF1,ESM-2 650M + CaLM,2,0.0,3.2450853380833666,1.5736533659881469,0.0
SUMF1,ESM-2 650M + CaLM,3,0.0,2.9709604279331017,1.2239080225991719,0.0
SUMF1,ESM-2 650M + CaLM,4,0.0,3.215812326918204,1.436932578848209,0.0
SUMF1,ESM-2 650M + CaLM,5,0.0,3.0973172661365673,1.638936256755529,0.0
SUMF1,ESM-1b 650M + CaLM,1,0.0,4.0054479906841385,1.2805049694804214,0.0
SUMF1,ESM-1b 650M + CaLM,2,0.0,3.791847524129674,1.6684610090703444,0.0
SUMF1,ESM-1b 650M + CaLM,3,0.0,4.156450599920311,1.5745249812455784,0.0
SUMF1,ESM-1b 650M + CaLM,4,0.0,3.693036861509903,1.637275388569575,0.0
SUMF1,ESM-1b 650M + CaLM,5,0.0,3.9018643224034992,1.3766013936513248,0.0
TAOK1,ESM-2 650M + CaLM,1,0.0,3.8941029603747666,2.907521145758107,0.0
TAOK1,ESM-2 650M + CaLM,2,0.0,4.052190727285207,3.007183553583721,0.0
TAOK1,ESM-2 650M + CaLM,3,0.0,3.9792096980315805,2.6051382786332407,0.0
TAOK1,ESM-2 650M + CaLM,4,0.0,3.9623713220723937,2.9273424357385522,0.0
TAOK1,ESM-2 650M + CaLM,5,0.0,4.064998237844622,2.9669647024116443,0.0
TAOK1,ESM-1b 650M + CaLM,1,0.3,4.183822785199328,2.6450967197291524,0.21318788816341505
TAOK1,ESM-1b 650M + CaLM,2,0.3,5.167942894987756,2.9635809856370976,0.19728121523304593
TAOK1,ESM-1b 650M + CaLM,3,0.3,5.4408334755624965,2.8169374932553373,0.18159478731900175
TAOK1,ESM-1b 650M + CaLM,4,0.0,5.319357206162248,2.9812474316107065,0.0
TAOK1,ESM-1b 650M + CaLM,5,0.25,4.74776634160182,3.10091274539448,0.17878660538049537
TBR1,ESM-2 650M + CaLM,1,0.79,4.355968417798014,3.3495019524954626,0.7431088583083593
TBR1,ESM-2 650M + CaLM,2,0.79,4.311474040919445,3.2767273927058618,0.7408691240640549
TBR1,ESM-2 650M + CaLM,3,0.59,4.386958443792156,3.2530865563131837,0.5162276693288477
TBR1,ESM-2 650M + CaLM,4,0.79,4.689160815051043,3.2891465336797223,0.725179269758218
TBR1,ESM-2 650M + CaLM,5,0.0,4.437765360001465,3.1613719874771937,0.0
TBR1,ESM-1b 650M + CaLM,1,0.0,6.275299343900268,3.4570177777616737,0.0
TBR1,ESM-1b 650M + CaLM,2,0.0,5.581141831907776,3.2120685902160706,0.0
TBR1,ESM-1b 650M + CaLM,3,0.0,6.285599333531362,3.39790542405798,0.0
TBR1,ESM-1b 650M + CaLM,4,0.0,6.192687438136436,3.191553399899015,0.0
TBR1,ESM-1b 650M + CaLM,5,0.0,5.937412031065716,3.035005657348714,0.0
TBX4,ESM-2 650M + CaLM,1,0.16,3.434009226348116,3.485339900497849,0.1620041828611689
TBX4,ESM-2 650M + CaLM,2,0.16,3.4458412226515382,3.331697668369221,0.15552427616268394
TBX4,ESM-2 650M + CaLM,3,0.16,3.0046479357499765,3.2411062599213913,0.17044542134306231
TBX4,ESM-2 650M + CaLM,4,0.0,3.4889781891509646,3.6686156758612642,0.0
TBX4,ESM-2 650M + CaLM,5,0.0,3.1198448016942026,3.122163843590912,0.0
TBX4,ESM-1b 650M + CaLM,1,0.6,5.136948992401493,3.354658416578819,0.4948391178210802
TBX4,ESM-1b 650M + CaLM,2,0.6,4.958505203908465,3.251324340297282,0.49585589130518154
TBX4,ESM-1b 650M + CaLM,3,0.6,5.315696221383078,3.375117507222984,0.4878102293504049
TBX4,ESM-1b 650M + CaLM,4,0.0,5.381534072467343,3.4235003777103765,0.0
TBX4,ESM-1b 650M + CaLM,5,0.41,5.451595559578645,3.410742492188632,0.3030230005099685
TBX5,ESM-2 650M + CaLM,1,0.97,3.4954002633139782,3.0270710851756903,0.9655186330104099
TBX5,ESM-2 650M + CaLM,2,0.97,3.4808248281966105,3.1769586718360556,0.9672246396888479
TBX5,ESM-2 650M + CaLM,3,0.6,3.5707235884572697,3.2079065379240714,0.574030651405049
TBX5,ESM-2 650M + CaLM,4,0.0,3.2410026422235183,3.290722615736467,0.0
TBX5,ESM-2 650M + CaLM,5,0.75,3.1861101861397954,3.2081199770833853,0.7512885821563476
TBX5,ESM-1b 650M + CaLM,1,0.29,5.058048563315246,3.247316367771404,0.2077509366061599
TBX5,ESM-1b 650M + CaLM,2,0.13,5.070432473180792,3.0860081475267322,0.08336303748073555
TBX5,ESM-1b 650M + CaLM,3,0.29,4.987183906722727,3.1062303252342436,0.20280642547261607
TBX5,ESM-1b 650M + CaLM,4,0.56,4.594030491723451,3.2205439800964952,0.47151951187345836
TBX5,ESM-1b 650M + CaLM,5,0.93,5.130060036710971,3.2494027792825255,0.8937891094862698
TCF4,ESM-2 650M + CaLM,1,0.11,4.229229192677035,2.7946782590336925,0.07550534209308042
TCF4,ESM-2 650M + CaLM,2,0.66,4.493859308372073,2.9183688056650494,0.5576443464554711
TCF4,ESM-2 650M + CaLM,3,0.26,4.425949931762464,2.8696580892417236,0.1855391281117625
TCF4,ESM-2 650M + CaLM,4,0.19,4.380720713848293,2.7792841640868486,0.1295402323418097
TCF4,ESM-2 650M + CaLM,5,0.5,4.276763432551251,2.9769035136253676,0.41039980684452054
TCF4,ESM-1b 650M + CaLM,1,0.55,5.1851165901659035,2.7804290817700785,0.39591476190932295
TCF4,ESM-1b 650M + CaLM,2,0.73,5.14739421001796,2.8782580296308304,0.6018830204054889
TCF4,ESM-1b 650M + CaLM,3,0.55,5.202162771781872,2.9212939078674016,0.4070009870086406
TCF4,ESM-1b 650M + CaLM,4,0.74,5.1399203116826815,2.9633335131696645,0.6213414280420511
TCF4,ESM-1b 650M + CaLM,5,0.73,5.072395312664025,2.7921439327654203,0.5981155026595043
TFE3,ESM-2 650M + CaLM,1,0.92,1.4704257543836579,1.6457734629580676,0.9279090704979422
TFE3,ESM-2 650M + CaLM,2,0.95,1.6251254203974748,1.778494547058287,0.954113918105535
TFE3,ESM-2 650M + CaLM,3,0.95,1.7844394848368397,1.6391808410437938,0.9458092795561313
TFE3,ESM-2 650M + CaLM,4,0.92,1.8250327732598157,1.7750030750136685,0.9179301998264767
TFE3,ESM-2 650M + CaLM,5,0.95,1.8182912264386404,1.4459787400590618,0.9379250913883312
TFE3,ESM-1b 650M + CaLM,1,0.0,3.6891152867430543,1.5243054518973715,0.0
TFE3,ESM-1b 650M + CaLM,2,0.0,3.5108737847339246,1.752213019209334,0.0
TFE3,ESM-1b 650M + CaLM,3,0.0,3.750274398052985,1.4449202374932635,0.0
TFE3,ESM-1b 650M + CaLM,4,0.0,3.6632990751377243,1.7276223902751928,0.0
TFE3,ESM-1b 650M + CaLM,5,0.0,3.4401236689015806,1.750947480479042,0.0
TGFBR1,ESM-2 650M + CaLM,1,0.0,3.386720378558042,3.3093587729495892,0.0
TGFBR1,ESM-2 650M + CaLM,2,0.0,3.568090071858464,3.382097753337581,0.0
TGFBR1,ESM-2 650M + CaLM,3,0.0,3.481097231248151,3.2448499100723236,0.0
TGFBR1,ESM-2 650M + CaLM,4,0.0,3.409886414035953,3.326283643796908,0.0
TGFBR1,ESM-2 650M + CaLM,5,0.0,3.163680128097658,2.993417551487322,0.0
TGFBR1,ESM-1b 650M + CaLM,1,0.0,3.866348297210201,3.2700441312875275,0.0
TGFBR1,ESM-1b 650M + CaLM,2,0.0,3.093063189242683,3.051425948663224,0.0
TGFBR1,ESM-1b 650M + CaLM,3,0.0,3.8441201867563373,3.362422934542204,0.0
TGFBR1,ESM-1b 650M + CaLM,4,0.0,4.037068854736686,3.32917231115911,0.0
TGFBR1,ESM-1b 650M + CaLM,5,0.0,3.85856142607966,3.250810221197724,0.0
TGFBR2,ESM-2 650M + CaLM,1,0.52,2.060338919524007,2.3090673426270594,0.5483523983550785
TGFBR2,ESM-2 650M + CaLM,2,0.74,2.433070759628998,2.463010278748928,0.7423461642511978
TGFBR2,ESM-2 650M + CaLM,3,0.52,2.301329638033381,2.3249372021215913,0.5225468680009079
TGFBR2,ESM-2 650M + CaLM,4,0.52,2.2488603779943124,2.4315472961157454,0.5394545330916655
TGFBR2,ESM-2 650M + CaLM,5,0.0,2.328509310950737,2.491531871616056,0.0
TGFBR2,ESM-1b 650M + CaLM,1,0.0,3.094537920410293,2.455742511577215,0.0
TGFBR2,ESM-1b 650M + CaLM,2,0.78,3.108366478992086,2.2967881227590214,0.7237381907451921
TGFBR2,ESM-1b 650M + CaLM,3,0.4,3.05790000206001,2.4335371181017953,0.34663859358352134
TGFBR2,ESM-1b 650M + CaLM,4,0.36,3.1268986593385892,2.5329547792001446,0.31302404210678103
TGFBR2,ESM-1b 650M + CaLM,5,0.4,2.8735614583569653,2.347232395507209,0.35256569284042066
TGM1,ESM-2 650M + CaLM,1,0.0,3.2667240495112106,2.4045156857088767,0.0
TGM1,ESM-2 650M + CaLM,2,0.03,3.262276728481964,2.5704168327454266,0.02378898875228477
TGM1,ESM-2 650M + CaLM,3,0.03,2.8865785720058565,2.4722191681518444,0.0258047186388379
TGM1,ESM-2 650M + CaLM,4,0.0,3.098286708840634,2.3420569076134763,0.0
TGM1,ESM-2 650M + CaLM,5,0.03,2.91045847426952,2.4659724872570647,0.025535385198435148
TGM1,ESM-1b 650M + CaLM,1,0.09,3.265922215094609,2.3759562938490877,0.06712109030032096
TGM1,ESM-1b 650M + CaLM,2,0.0,3.420956807759562,2.5087440923206654,0.0
TGM1,ESM-1b 650M + CaLM,3,0.25,3.462634664074819,2.588315312539328,0.1994660580057486
TGM1,ESM-1b 650M + CaLM,4,0.25,3.4685953659245126,2.5397919040274384,0.19618991934343177
TGM1,ESM-1b 650M + CaLM,5,0.25,3.4646758132883075,2.2820157846286717,0.1800258759152218
TMEM67,ESM-2 650M + CaLM,1,0.42,3.400254517687178,1.1742821698971058,0.20005244092586305
TMEM67,ESM-2 650M + CaLM,2,0.42,3.2373119699374007,1.3517321212359665,0.23216439827454718
TMEM67,ESM-2 650M + CaLM,3,0.39,2.7063854309316446,1.2957080555891776,0.23435727693245906
TMEM67,ESM-2 650M + CaLM,4,0.44,3.3178682635656176,1.2011329535501356,0.2214529447805664
TMEM67,ESM-2 650M + CaLM,5,0.36,3.2528488310361494,1.174197721225442,0.16877834631615213
TMEM67,ESM-1b 650M + CaLM,1,0.72,3.602810118709715,1.1339017886262852,0.44729948655677587
TMEM67,ESM-1b 650M + CaLM,2,0.71,3.7534072959276332,1.2826610539351262,0.4555320198639883
TMEM67,ESM-1b 650M + CaLM,3,0.71,3.4889581373130922,1.2834897871826771,0.4738647532979797
TMEM67,ESM-1b 650M + CaLM,4,0.49,3.8264144546081145,1.2854365148668536,0.24400700716256998
TMEM67,ESM-1b 650M + CaLM,5,0.0,3.8773081659336706,1.257016111195061,0.0
TMPRSS3,ESM-2 650M + CaLM,1,0.0,3.711410061052076,2.8947946441164203,0.0
TMPRSS3,ESM-2 650M + CaLM,2,0.0,3.935554866920982,2.998816279786455,0.0
TMPRSS3,ESM-2 650M + CaLM,3,0.0,4.01980760951622,2.906204276466129,0.0
TMPRSS3,ESM-2 650M + CaLM,4,0.0,3.8506897864197596,2.9398631963275044,0.0
TMPRSS3,ESM-2 650M + CaLM,5,0.0,3.6007811171404764,2.918535883698642,0.0
TMPRSS3,ESM-1b 650M + CaLM,1,0.0,4.06486082056123,2.619583841965666,0.0
TMPRSS3,ESM-1b 650M + CaLM,2,0.0,4.3765407532133604,3.086566798959065,0.0
TMPRSS3,ESM-1b 650M + CaLM,3,0.0,4.688445576934275,3.177840120601466,0.0
TMPRSS3,ESM-1b 650M + CaLM,4,0.0,4.662566858073013,2.754374815438182,0.0
TMPRSS3,ESM-1b 650M + CaLM,5,0.0,4.611852703534925,2.9879135281761258,0.0
TNFRSF1A,ESM-2 650M + CaLM,1,0.0,4.081776252251773,3.0650821605524796,0.0
TNFRSF1A,ESM-2 650M + CaLM,2,0.0,3.593423552707824,2.9817537097602003,0.0
TNFRSF1A,ESM-2 650M + CaLM,3,0.0,3.7707155792011195,3.1108438792358726,0.0
TNFRSF1A,ESM-2 650M + CaLM,4,0.0,3.8709280334018374,2.9321221594683795,0.0
TNFRSF1A,ESM-2 650M + CaLM,5,0.0,3.778169657077822,2.61447108930118,0.0
TNFRSF1A,ESM-1b 650M + CaLM,1,0.0,4.7510385923099285,3.0461319673031877,0.0
TNFRSF1A,ESM-1b 650M + CaLM,2,0.0,4.972178313655436,2.803299883824581,0.0
TNFRSF1A,ESM-1b 650M + CaLM,3,0.0,4.998023251167187,3.0221813663909076,0.0
TNFRSF1A,ESM-1b 650M + CaLM,4,0.0,5.007633357624809,2.824670037786932,0.0
TNFRSF1A,ESM-1b 650M + CaLM,5,0.0,4.748052308626369,3.041412491900032,0.0
TNPO2,ESM-2 650M + CaLM,1,0.0,3.045721233468384,3.4901314248283093,0.0
TNPO2,ESM-2 650M + CaLM,2,0.05,2.420536524667323,2.5935391150544786,0.053382870159123796
TNPO2,ESM-2 650M + CaLM,3,0.7000000000000001,3.1865448765532074,3.2984446642855194,0.7071975059938752
TNPO2,ESM-2 650M + CaLM,4,0.7000000000000001,3.0657803967837745,3.372033285460693,0.7196067134621092
TNPO2,ESM-2 650M + CaLM,5,0.23,2.6463261197567753,2.518269056973835,0.22133358559645575
TNPO2,ESM-1b 650M + CaLM,1,0.12,4.648482056493223,2.991511521548603,0.08067639885905771
TNPO2,ESM-1b 650M + CaLM,2,0.14,4.227310120600269,3.3621204585556788,0.11463122785738311
TNPO2,ESM-1b 650M + CaLM,3,0.14,3.503072230414738,2.9595822905698346,0.12090560222821968
TNPO2,ESM-1b 650M + CaLM,4,0.14,4.333673487318252,3.2724401251416078,0.10946967291711308
TNPO2,ESM-1b 650M + CaLM,5,0.14,3.6021581735987707,2.5935391150544786,0.10491203807416326
TP53,ESM-2 650M + CaLM,1,0.0,3.257355590861818,1.161937242658806,0.0
TP53,ESM-2 650M + CaLM,2,0.03,3.4940144656547623,1.1235853131433233,0.009847656585321215
TP53,ESM-2 650M + CaLM,3,0.0,3.438076764894545,1.0489230255360247,0.0
TP53,ESM-2 650M + CaLM,4,0.02,3.3300862811258205,1.1045462001149842,0.006723608737676546
TP53,ESM-2 650M + CaLM,5,0.18,3.3813625853768117,1.1415991597925974,0.06899721043980997
TP53,ESM-1b 650M + CaLM,1,0.0,3.9047823512793274,1.1267005211737713,0.0
TP53,ESM-1b 650M + CaLM,2,0.0,3.9364335444821763,1.063654899660603,0.0
TP53,ESM-1b 650M + CaLM,3,0.01,3.95216923141735,1.1165382887880009,0.002845544145416181
TP53,ESM-1b 650M + CaLM,4,0.01,3.9980152138442917,1.1563730596159547,0.0029130728824747626
TP53,ESM-1b 650M + CaLM,5,0.08,3.9599049964994264,1.1195747917758019,0.02399509666303705
TP63,ESM-2 650M + CaLM,1,0.42,3.374953636019082,0.983533275742208,0.1742560761254636
TP63,ESM-2 650M + CaLM,2,0.55,3.4632325841806555,1.06256549498148,0.2727240565275022
TP63,ESM-2 650M + CaLM,3,0.55,3.4555137829523415,1.0745391538754825,0.27539732796515604
TP63,ESM-2 650M + CaLM,4,0.46,3.5546704402644576,1.1680641624894048,0.21870018487877801
TP63,ESM-2 650M + CaLM,5,0.55,3.376946215403798,1.1009493297534436,0.2849317561859745
TP63,ESM-1b 650M + CaLM,1,0.48,4.4926574714146215,1.0251714740481257,0.17398739085864526
TP63,ESM-1b 650M + CaLM,2,0.64,4.621449967092385,1.0396783953055642,0.2856852672678035
TP63,ESM-1b 650M + CaLM,3,0.65,4.691170564845017,1.018029082883002,0.2872506893789441
TP63,ESM-1b 650M + CaLM,4,0.65,4.6248682674704495,1.1704620873279903,0.3197306147456485
TP63,ESM-1b 650M + CaLM,5,0.65,4.633941549926198,1.1460129949896267,0.31473391369945214
TPO,ESM-2 650M + CaLM,1,0.56,3.9126650346222847,2.2847324338730552,0.4263380379055841
TPO,ESM-2 650M + CaLM,2,0.0,4.032552654374046,2.315515193295977,0.0
TPO,ESM-2 650M + CaLM,3,0.0,3.4414404868794315,2.0449417384838635,0.0
TPO,ESM-2 650M + CaLM,4,0.0,3.9379428808686137,2.17012166780625,0.0
TPO,ESM-2 650M + CaLM,5,0.0,3.8479620056723856,2.0314439117506584,0.0
TPO,ESM-1b 650M + CaLM,1,0.22,3.9907906888419555,1.7389826180210164,0.10945155107259856
TPO,ESM-1b 650M + CaLM,2,0.31,4.20154094934914,2.3095194322089507,0.19804929350811787
TPO,ESM-1b 650M + CaLM,3,0.31,4.297785476046528,2.336936037943861,0.19633210194326664
TPO,ESM-1b 650M + CaLM,4,0.31,3.712110887105855,2.096852904322106,0.2024127370942677
TPO,ESM-1b 650M + CaLM,5,0.04,4.319407786115153,2.286030872577551,0.02157613641137861
TPP1,ESM-2 650M + CaLM,1,0.63,4.428484440225385,2.590314905240442,0.49898471499432834
TPP1,ESM-2 650M + CaLM,2,0.54,4.161120533363679,2.5475407576199283,0.4181644036756507
TPP1,ESM-2 650M + CaLM,3,0.0,4.645088391881357,2.6413051395550675,0.0
TPP1,ESM-2 650M + CaLM,4,0.8300000000000001,4.470979526782679,2.8181056909136912,0.7547455934045777
TPP1,ESM-2 650M + CaLM,5,0.35,4.357464193326887,2.72281934764589,0.25175734543848693
TPP1,ESM-1b 650M + CaLM,1,0.0,4.382158218017149,2.692225095904276,0.0
TPP1,ESM-1b 650M + CaLM,2,0.19,3.892909995209334,2.594252269176204,0.1351853049595716
TPP1,ESM-1b 650M + CaLM,3,0.0,4.262127871220243,2.7069066393414674,0.0
TPP1,ESM-1b 650M + CaLM,4,0.0,4.386622287231818,2.7354950432724374,0.0
TPP1,ESM-1b 650M + CaLM,5,0.19,4.345243415971436,2.5466339321785574,0.12085912998285796
TRAF7,ESM-2 650M + CaLM,1,0.32,1.6945465584813573,1.7485340040542903,0.32686266705505795
TRAF7,ESM-2 650M + CaLM,2,0.36,1.9950715471299014,2.128532572574627,0.3750502455278741
TRAF7,ESM-2 650M + CaLM,3,0.9,2.091763381703715,1.6608531144546164,0.8772399088003127
TRAF7,ESM-2 650M + CaLM,4,0.32,1.6807163314782352,1.9857974161091676,0.35733007127820254
TRAF7,ESM-2 650M + CaLM,5,0.94,1.9691668812088328,2.1699560955390016,0.9452479103792689
TRAF7,ESM-1b 650M + CaLM,1,0.02,4.09183316213252,2.07824597774265,0.010258987896772046
TRAF7,ESM-1b 650M + CaLM,2,0.0,3.980496503681287,1.6818126699890847,0.0
TRAF7,ESM-1b 650M + CaLM,3,0.87,3.9701834506962137,2.157248728768053,0.7843130403894744
TRAF7,ESM-1b 650M + CaLM,4,0.48,2.8882056301061785,1.8298701416758232,0.3690177178911748
TRAF7,ESM-1b 650M + CaLM,5,0.48,3.636809814433321,2.014008486667378,0.3382679075782717
TRMU,ESM-2 650M + CaLM,1,0.0,3.2641236690606896,3.314810421374136,0.0
TRMU,ESM-2 650M + CaLM,2,0.0,3.597946972844258,3.201628717050064,0.0
TRMU,ESM-2 650M + CaLM,3,0.0,3.57517742552133,3.522101868654567,0.0
TRMU,ESM-2 650M + CaLM,4,0.0,3.459168744657704,3.375916162062586,0.0
TRMU,ESM-2 650M + CaLM,5,0.0,3.6888733279915713,3.8162682140388124,0.0
TRMU,ESM-1b 650M + CaLM,1,0.0,4.510942550571025,3.439851519679262,0.0
TRMU,ESM-1b 650M + CaLM,2,0.0,5.1489174166346725,3.3767921473677114,0.0
TRMU,ESM-1b 650M + CaLM,3,0.0,5.001681609028766,3.703745789174738,0.0
TRMU,ESM-1b 650M + CaLM,4,0.0,4.964537669145255,3.2581454396986342,0.0
TRMU,ESM-1b 650M + CaLM,5,0.0,4.606104097005959,3.4217127716430693,0.0
TRPC6,ESM-2 650M + CaLM,1,0.09,2.8451003281341793,2.2548827818274777,0.07268655073627889
TRPC6,ESM-2 650M + CaLM,2,0.09,2.865818287360329,2.2625245637568567,0.07242597477098442
TRPC6,ESM-2 650M + CaLM,3,0.09,3.066636045121319,2.009003109498818,0.06084919341750883
TRPC6,ESM-2 650M + CaLM,4,0.0,2.8928552185405376,2.0852597674645956,0.0
TRPC6,ESM-2 650M + CaLM,5,0.0,3.1733346201430206,1.7813330290290856,0.0
TRPC6,ESM-1b 650M + CaLM,1,0.0,3.361546021528828,1.9520920717419958,0.0
TRPC6,ESM-1b 650M + CaLM,2,0.0,2.8775536343010737,2.3553562601467894,0.0
TRPC6,ESM-1b 650M + CaLM,3,0.0,3.125160431135666,2.2527709029940257,0.0
TRPC6,ESM-1b 650M + CaLM,4,0.0,3.0436968023684434,1.8079215687633559,0.0
TRPC6,ESM-1b 650M + CaLM,5,0.0,3.2084040349214673,2.01779459727457,0.0
TRPV3,ESM-2 650M + CaLM,1,0.4,3.1848335657262727,3.008322548997568,0.38639706911355914
TRPV3,ESM-2 650M + CaLM,2,0.1,2.9357009857322347,2.7353184445869028,0.09381463826130747
TRPV3,ESM-2 650M + CaLM,3,0.0,3.3545160018564784,2.8176086966256806,0.0
TRPV3,ESM-2 650M + CaLM,4,0.4,3.1153223880739094,2.587924979194936,0.3564188912922385
TRPV3,ESM-2 650M + CaLM,5,0.4,2.9198369996965416,2.6219389908733564,0.37447206450688253
TRPV3,ESM-1b 650M + CaLM,1,0.0,3.4484127257460573,2.730007032926543,0.0
TRPV3,ESM-1b 650M + CaLM,2,0.0,3.512980164787657,2.952762632177272,0.0
TRPV3,ESM-1b 650M + CaLM,3,0.12,3.7038704429662217,2.808513651227672,0.09371011264828774
TRPV3,ESM-1b 650M + CaLM,4,0.12,3.73547020152387,2.604436002442425,0.0868206567397907
TRPV3,ESM-1b 650M + CaLM,5,0.12,3.1737649455771817,2.662835075652907,0.10266505935901331
TRPV4,ESM-2 650M + CaLM,1,0.08,3.080332555305892,2.608535077395925,0.06858725343888486
TRPV4,ESM-2 650M + CaLM,2,1.0,3.2966817943753277,2.7281880811821893,1.0
TRPV4,ESM-2 650M + CaLM,3,0.0,3.186513064625531,2.5395799835273936,0.0
TRPV4,ESM-2 650M + CaLM,4,1.0,3.3777903914149334,2.561437374029074,1.0
TRPV4,ESM-2 650M + CaLM,5,0.01,3.3472198837156166,2.5583337239189037,0.007661216294443689
